"Combined computational and experimental approaches to understanding the Ca(2+) regulatory network in neurons","2012"
"Interneuronal Network Activity at the Onset of Seizure-Like Events in Entorhinal Cortex Slices","2017"
"Existence of Brain 5-HT1A-5-HT2A Isoreceptor Complexes with Antagonistic Allosteric Receptor-Receptor Interactions Regulating 5-HT1A Receptor Recognition","2017"
"Increased cortical and thalamic excitability in freely moving APPswe/PS1dE9 mice modeling epileptic activity associated with Alzheimer's disease","2013"
"High-fat diet-induced deregulation of hippocampal insulin signaling and mitochondrial homeostasis deficiences contribute to Alzheimer disease pathology in rodents","2015"
"Spatial scaffold effects in event memory and imagination","2018"
"TIP60/KAT5 is required for neuronal viability in hippocampal CA1","2019"
"Functional coupling networks inferred from prefrontal cortex activity show experience-related effective plasticity","2017"
"A stochastic automata network descriptor for Markov chain models of instantaneously coupled intracellular Ca2+ channels","2005"
"Design of Cultured Neuron Networks in vitro with Predefined Connectivity Using Asymmetric Microfluidic Channels","2017"
"Experimental neurobiology of epilepsies","1994"
"Spontaneous Formation and Rearrangement of Artificial Lipid Nanotube Networks as a Bottom-Up Model for Endoplasmic Reticulum","2019"
"Systems analysis in cell biology: from the phenomenological description towards a computer model of the intracellular signal transduction network","1993"
"A network-oriented perspective on cardiac calcium signaling","2012"
"Distributed BOLD and CBV-weighted resting-state networks in the mouse brain","2014"
"Emotional responses to unpleasant music correlates with damage to the parahippocampal cortex","2006"
"Operative GABAergic inhibition in hippocampal CA1 pyramidal neurons in experimental epilepsy","1997"
"Noise-induced spiral waves in astrocyte syncytia show evidence of self-organized criticality","1998"
"Purely Translational Realignment in Grid Cell Firing Patterns Following Nonmetric Context Change","2015"
"Modeling Ca2+ signaling in the microcirculation: intercellular communication and vasoreactivity","2011"
"Moment closure for local control models of calcium-induced calcium release in cardiac myocytes","2008"
"Feedforward architectures driven by inhibitory interactions","2018"
"Supervised learning in spiking neural networks with FORCE training","2017"
"Deconstructing the Posterior Medial Episodic Network","2020"
"Structural connectivity centrality changes mark the path toward Alzheimer's disease","2019"
"Maturation of topological organization of brain networks in male adolescent rats: A longitudinal FDG-PET study","2020"
"Mast cell-nerve cell interaction at acupoint: modeling mechanotransduction pathway induced by acupuncture","2014"
"A model combining oscillations and attractor dynamics for generation of grid cell firing","2012"
"Velocity coupling of grid cell modules enables stable embedding of a low dimensional variable in a high dimensional neural attractor","2019"
"Is there a geometric module for spatial orientation? Insights from a rodent navigation model","2009"
"Molecular mechanisms underlying neuronal synaptic plasticity: systems biology meets computational neuroscience in the wilds of synaptic plasticity","2013"
"Aberrant Connectivity During Pilocarpine-Induced Status Epilepticus","2020"
"Electrophysiological Evidence for the Development of a Self-Sustained Large-Scale Epileptic Network in the Kainate Mouse Model of Temporal Lobe Epilepsy","2018"
"Autoshaping and automaintenance: a neural-network approach","2007"
"A Map-like Micro-Organization of Grid Cells in the Medial Entorhinal Cortex","2018"
"Anomalous single-subject based morphological cortical networks in drug-naive, first-episode major depressive disorder","2017"
"Increased epileptogenicity in a mouse model of neurofibromatosis type 1","2020"
"Mathematical modelling of the enteric nervous network. 1: Cholinergic neuron","1994"
"Causal networks in simulated neural systems","2008"
"Structure and properties of bioactive eutectic glasses based on the Ca3(PO4)2-CaSiO3-CaMg(SiO3)2 system","2012"
"Imaging plus X: multimodal models of neurodegenerative disease","2017"
"Memory consolidation from seconds to weeks: a three-stage neural network model with autonomous reinstatement dynamics","2014"
"Interacting networks of brain regions underlie human spatial navigation: a review and novel synthesis of the literature","2017"
"Inhibitory contribution to suprathreshold corticostriatal responses: an experimental and modeling study","2009"
"Disruption of Network Synchrony and Cognitive Dysfunction After Traumatic Brain Injury","2016"
"Neurogenesis enhances response specificity to spatial pattern stimulation in hippocampal cultures","2017"
"A dual-subsystem model of the brain's default network: self-referential processing, memory retrieval processes, and autobiographical memory retrieval","2012"
"A mismatch-based model for memory reconsolidation and extinction in attractor networks","2011"
"Network diffusion modeling predicts neurodegeneration in traumatic brain injury","2020"
"A computer-based model for realistic simulations of neural networks. II. The segmental network generating locomotor rhythmicity in the lamprey","1992"
"Probing the role of chloride in Photosystem II from Thermosynechococcus elongatus by exchanging chloride for iodide","2012"
"Functional networks underlying latent inhibition learning in the mouse brain","2007"
"Genetic regulatory subnetworks and key regulating genes in rat hippocampus perturbed by prenatal malnutrition: implications for major brain disorders","2020"
"Association of brain immune genes with social behavior of inbred mouse strains","2015"
"STDP provides the substrate for igniting synfire chains by spatiotemporal input patterns","2008"
"Dorsal, but not ventral, hippocampal inactivation alters deliberation in rats","2020"
"Models of spatial and temporal dimensions of memory","2017"
"Emotional face expression modulates occipital-frontal effective connectivity during memory formation in a bottom-up fashion","2015"
"The Preferred Directions of Conjunctive Grid X Head Direction Cells in the Medial Entorhinal Cortex Are Periodically Organized","2016"
"Modulation of calcium signals by fluorescent dyes in the presence of tubular endoplasmic reticulum: a modelling approach","2008"
"In Vitro and In Vivo Recording of Local Field Potential Oscillations in Mouse Hippocampus","2012"
"Alteration of transcriptional networks in the entorhinal cortex after maternal immune activation and adolescent cannabinoid exposure","2016"
"A pulsed neural network model of bursting in the basal ganglia","2001"
"Preview. Adult neurogenesis is altered by GABAergic imbalance in models of Alzheimer's disease","2009"
"Electrokinetic confinement of axonal growth for dynamically configurable neural networks","2013"
"Recovery of rhythmic activity in a central pattern generator: analysis of the role of neuromodulator and activity-dependent mechanisms","2011"
"Mutually reinforced multicomponent polysaccharide networks","2011"
"Calcium wave propagation in chains of endothelial cells with nonlinear reaction dynamics: Green's function approach","2010"
"Network analysis of time-lapse microscopy recordings","2014"
"Neural networks that co-ordinate locomotion and body orientation in lamprey","1995"
"Prediction of Citrullination Sites on the Basis of mRMR Method and SNN","2019"
"Brain networks for exploration decisions utilizing distinct modeled information types during contextual learning","2014"
"Hebbian synapses: biophysical mechanisms and algorithms","1990"
"Petri net-based method for the analysis of the dynamics of signal propagation in signaling pathways","2008"
"Abnormal metabolic connectivity in the pilocarpine-induced epilepsy rat model: a multiscale network analysis based on persistent homology","2014"
"Self-organising continuous attractor networks with multiple activity packets, and the representation of space","2004"
"Density of GABA(B) Receptors Is Reduced in Granule Cells of the Hippocampus in a Mouse Model of Alzheimer's Disease","2020"
"A critical review of the allocentric spatial representation and its neural underpinnings: toward a network-based perspective","2014"
"Anterior cingulate cortex-related connectivity in first-episode schizophrenia: a spectral dynamic causal modeling study with functional magnetic resonance imaging","2015"
